"","Phenotype","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"g__Odoribacter4","T1d",177.460696631926,-0.494280930642509,0.272532618542145,-1.81365787804248,0.0697304137915526,0.161412994887853
"g__Bacteroides4","T1d",2017.01231295768,0.717843101657505,0.19515451964019,3.67833193400289,0.000234764307725523,0.00112733343248055
"g__Parabacteroides4","T1d",751.06079581928,0.467687671802232,0.235156419860068,1.98883650329655,0.0467192522064286,0.11316201990788
"g__Prevotella4","T1d",955.866545318245,-5.861514512461,0.376888056303275,-15.5524018722003,1.53249042311726e-54,1.91561302889657e-52
"k__Bacteria_p__Bacteroidetes_c__Bacteroidia_o__Bacteroidales_f__Rikenellaceae_g__4","T1d",709.738936039101,0.617727603228424,0.210776468082384,2.93072376080892,0.00338173348363025,0.0111241233014153
"g__AF124","T1d",161.281555144305,-0.17496225347889,0.293337567741865,-0.596453617672511,0.550872230553105,0.865317975670085
"g__Alistipes4","T1d",2.49521119935249,-0.220765070327043,0.140089070962259,-1.575890744443,0.115050984380945,0.239689550793635
"k__Bacteria_p__Bacteroidetes_c__Bacteroidia_o__Bacteroidales_f__S24-7_g__4","T1d",5506.27072488117,-0.205802780726006,0.202402573612101,-1.01679922865221,0.309248949151376,0.560233603535101
"g__Chryseobacterium4","T1d",3.03448427317316,-0.00993866142590747,0.11893193129725,-0.0835659634675188,0.933401529465334,0.986240404143641
"k__Bacteria_p__Cyanobacteria_c__4C0d-2_o__YS2_f___g__4","T1d",23.6160649635408,-0.0114435503304685,0.129420253080255,-0.0884216346213773,0.929541566699016,0.986240404143641
"k__Bacteria_p__Cyanobacteria_c__Chloroplast_o__Streptophyta_f___g__4","T1d",5.12323091504364,-0.0315424065930993,0.0921788648848875,-0.342186971302904,0.732210189465738,0.984153480464702
"g__Mucispirillum4","T1d",492.554967574306,-0.497734933400883,0.306116740168406,-1.62596443803453,0.103957220692654,0.22317731244898
"k__Bacteria_p__Firmicutes_c__Bacilli_o__Bacillales_f___g__4","T1d",2.02861186186964,0.0562620314102506,0.143004671111428,0.393427927724206,0.694003445951354,0.984153480464702
"g__Anoxybacillus4","T1d",2.06467546644351,-0.0440398292282249,0.145526898882188,-0.302623292095831,0.762176961800299,0.986240404143641
"g__Bacillus4","T1d",17.2563547797306,0.0294250056909343,0.0496984985990347,0.592070314403942,0.553803504428854,0.865317975670085
"g__Geobacillus4","T1d",9.35589184477575,-0.491179071317381,0.140456968655258,-3.49700748933965,0.000470508622919272,0.00202805440913479
"g__Oceanobacillus4","T1d",2.04298921077884,0.152622539993842,0.139371425048351,1.09507770291431,0.273482596139196,0.510228724140291
"k__Bacteria_p__Firmicutes_c__Bacilli_o__Bacillales_f__Planococcaceae_g__4","T1d",7.40142922083093,0.368995224353283,0.0743040330418215,4.96601879127606,6.83413357289536e-07,5.69511131074613e-06
"g__Sporosarcina4","T1d",6.34766162540587,0.343853405875119,0.0786872271816747,4.36987574973538,1.24317252287341e-05,8.63314251995421e-05
"k__Bacteria_p__Firmicutes_c__Bacilli_o__Bacillales_f__Staphylococcaceae_g__Staphylococcus4","T1d",23.5090619625858,0.247226109074807,0.05815750096861,4.2509754538498,2.12841496130282e-05,0.000125513834629305
"k__Bacteria_p__Firmicutes_c__Bacilli_o__Lactobacillales_f___g__4","T1d",4.1101789198968,-0.0147715484563502,0.102419112741259,-0.144226483329021,0.885321628899576,0.986240404143641
"k__Bacteria_p__Firmicutes_c__Bacilli_o__Lactobacillales_f__Aerococcaceae_g__4","T1d",3.13551785865371,0.325891125262772,0.108873139643735,2.99331062123479,0.00275968718577754,0.0095822471728387
"g__Aerococcus4","T1d",3.90699439335372,1.27134692248167,0.128771556730549,9.87288617735615,5.45713739242058e-23,1.36428434810514e-21
"g__Enterococcus4","T1d",11.8879409781692,0.995538533616043,0.0800433289819687,12.4374953700427,1.63552267420401e-35,6.81467780918339e-34
"g__Tetragenococcus4","T1d",2.94468441406036,-0.342890241658033,0.169290907520316,-2.02544984063533,0.0428211940517342,0.107052985129335
"g__Lactobacillus4","T1d",1031.90787905577,-1.11205904698288,0.244662665240249,-4.54527480067659,5.48636281079131e-06,4.03409030205244e-05
"k__Bacteria_p__Firmicutes_c__Bacilli_o__Lactobacillales_f__Leuconostocaceae_g__4","T1d",2.48503729391955,1.4176077107548,0.128121406876653,11.0645655969075,1.86363665159902e-28,5.82386453624693e-27
"g__Leuconostoc4","T1d",2.25186787314434,0.780597421919263,0.130955566935326,5.96078074561556,2.51035607831893e-09,2.85267736172605e-08
"g__Lactococcus4","T1d",6.65048419389226,-0.162113286556711,0.105977186032302,-1.52969985924422,0.126091038501952,0.258383275618755
"g__Streptococcus4","T1d",16.9671398198203,0.0226025027560787,0.0642957481024895,0.351539618452679,0.725183555442228,0.984153480464702
"g__Turicibacter4","T1d",15.8828391255556,-2.113345785034,0.332473527764394,-6.35643324521047,2.06492114771769e-10,2.58115143464711e-09
"k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f___g__4","T1d",6068.95111483416,0.525782450933371,0.143304141086981,3.66899691066316,0.000243504021415798,0.00112733343248055
"k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__[Mogibacteriaceae]_g__4","T1d",27.5918987456951,0.237278076891252,0.105834747246843,2.24196762465768,0.0249634648067957,0.0678355021923797
"k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Christensenellaceae_g__4","T1d",10.31378192898,-0.0744752680458037,0.14139109885229,-0.526732366113141,0.598379456079218,0.923425086542003
"k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Clostridiaceae_g__4","T1d",79.0172112213147,0.770326986498346,0.193838792747078,3.97405996798314,7.06577606019367e-05,0.000384009568488786
"g__02d064","T1d",2.08390988824451,0.0657085479437023,0.140818976344182,0.466617139604118,0.640773822136635,0.953532473417611
"g__Candidatus Arthromitus4","T1d",5.83992563219825,-2.71865015775431,0.33672653941956,-8.07376265155888,6.81643187471927e-16,1.21721997762844e-14
"k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Clostridiaceae_g__Clostridium4","T1d",11.709401603287,0.00140145360856054,0.0636402902489612,0.0220214836085449,0.982430818250886,0.986240404143641
"g__SMB534","T1d",4.53419900868856,-0.316676975309965,0.192167541793663,-1.6479212480638,0.0993688325630375,0.217914106497889
"g__Thermoanaerobacterium4","T1d",2.05983643874208,-0.0401455303978284,0.145481095482527,-0.27595015190582,0.782586353132734,0.986240404143641
"g__Dehalobacterium4","T1d",69.8773263170281,0.0191091355424956,0.171424389511914,0.111472676652977,0.911241531413619,0.986240404143641
"g__Anaerofustis4","T1d",2.15608842459039,-0.0321989082422921,0.141958890568841,-0.22681853960163,0.820564846869742,0.986240404143641
"k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Lachnospiraceae_g__4","T1d",1608.87359259017,0.398843970017675,0.131508272025398,3.03284321111486,0.00242261435225398,0.00865219411519277
"g__[Ruminococcus]4","T1d",791.888741080002,0.276388303207219,0.188078772924739,1.4695348066622,0.141687788227303,0.285429133016572
"g__Anaerostipes4","T1d",2.23786882486022,-0.177637612983166,0.153310935735903,-1.15867542083996,0.246588513309018,0.467023699448899
"g__Blautia4","T1d",14.7065944496737,-0.224201307206939,0.108050396464208,-2.07496977839602,0.0379893357939919,0.0969115709030405
"g__Coprococcus4","T1d",126.216125447166,0.740616256946265,0.151182175971862,4.8988331606241,9.6407460513719e-07,7.5318328526343e-06
"g__Dorea4","T1d",90.2754965482566,-0.482168466823888,0.172346165740324,-2.79767446379037,0.00514719608820101,0.0160849877756282
"g__Roseburia4","T1d",58.6591504153746,0.394249903826953,0.168502701572641,2.33972452754411,0.0192979679866946,0.0536054666297071
"k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Peptococcaceae_g__4","T1d",19.15891528371,0.442925939071943,0.303045935211505,1.46158020157179,0.143856283040353,0.285429133016572
"k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Peptostreptococcaceae_g__4","T1d",171.052685461424,1.12416109290567,0.263811720899076,4.26122497163698,2.03309443509623e-05,0.000125513834629305
"k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Ruminococcaceae_g__4","T1d",478.845620393186,0.0559071609460032,0.125742984819582,0.444614552662477,0.656598328885135,0.954358036170254
"g__Anaerotruncus4","T1d",5.6824361985698,0.0408266280626459,0.278642834345671,0.146519569248992,0.883511242599017,0.986240404143641
"g__Faecalibacterium4","T1d",3.03687270389636,-0.0112650747429211,0.118957911880513,-0.0946979865806347,0.92455471726813,0.986240404143641
"g__Oscillospira4","T1d",1701.53246493158,0.422304190646957,0.169485540377495,2.49168271055076,0.0127139556564665,0.0369591734199609
"k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Ruminococcaceae_g__Ruminococcus4","T1d",360.365291338055,-0.0162678564980553,0.145293632719011,-0.111965377928958,0.910850858322509,0.986240404143641
"g__Veillonella4","T1d",5.05109494370422,-0.00781378330209472,0.0922510004849415,-0.0847013394003265,0.93249883110872,0.986240404143641
"g__Caldicellulosiruptor4","T1d",3.09946953188049,0.00202607474232801,0.117481184917424,0.0172459508622774,0.986240404143641,0.986240404143641
"k__Bacteria_p__Firmicutes_c__Erysipelotrichi_o__Erysipelotrichales_f__Erysipelotrichaceae_g__4","T1d",75.6608342537247,0.114530812635138,0.242058471781531,0.473153497963532,0.636103671448443,0.953532473417611
"g__[Eubacterium]4","T1d",2.17537429717517,0.0069099584632746,0.142181117434119,0.0485996916325853,0.961238315717875,0.986240404143641
"g__Allobaculum4","T1d",2526.08042793865,0.842362700788441,0.292704345574843,2.87786195703423,0.0040038029927555,0.0128327018998574
"k__Bacteria_p__Firmicutes_c__Erysipelotrichi_o__Erysipelotrichales_f__Erysipelotrichaceae_g__Clostridium4","T1d",2.65152323171219,0.137941776968473,0.143237867795008,0.963025902939894,0.335534524324064,0.581315725531027
"g__Coprobacillus4","T1d",4.29768353164113,-0.569228783973511,0.146341902118706,-3.88971836317789,0.000100360627531694,0.000522711601727572
"k__Bacteria_p__Proteobacteria_c__Alphaproteobacteria_o__Caulobacterales_f__Caulobacteraceae_g__4","T1d",6.90455354489752,-0.331156737980418,0.166777398136443,-1.98562120335691,0.047075400281678,0.11316201990788
"k__Bacteria_p__Proteobacteria_c__Alphaproteobacteria_o__RF32_f___g__4","T1d",2.05269575558914,-0.00570372043712868,0.14438840432636,-0.0395026211678092,0.968489663759883,0.986240404143641
"k__Bacteria_p__Proteobacteria_c__Alphaproteobacteria_o__Rhizobiales_f___g__4","T1d",2.1007726989889,-0.0444366028047198,0.144225065813071,-0.308105963094611,0.758001703918384,0.986240404143641
"k__Bacteria_p__Proteobacteria_c__Alphaproteobacteria_o__Rhizobiales_f__Bradyrhizobiaceae_g__4","T1d",3.06334850187552,-0.0161970495009237,0.118606756120422,-0.136560934897155,0.891377856574642,0.986240404143641
"k__Bacteria_p__Proteobacteria_c__Alphaproteobacteria_o__Rhizobiales_f__Methylobacteriaceae_g__4","T1d",3.07057179736225,-0.0106019046657099,0.118372683842528,-0.0895637770603707,0.928633870397744,0.986240404143641
"g__Agrobacterium4","T1d",2.05267333061534,-0.0342857753245224,0.145623747360235,-0.235440825730905,0.813866602137573,0.986240404143641
"k__Bacteria_p__Proteobacteria_c__Alphaproteobacteria_o__Sphingomonadales_f___g__4","T1d",2.03102043080047,0.0262342714721778,0.143961702786549,0.182230905611579,0.85540151987564,0.986240404143641
"k__Bacteria_p__Proteobacteria_c__Alphaproteobacteria_o__Sphingomonadales_f__Sphingomonadaceae_g__4","T1d",5.27860312300542,-0.218113757642955,0.134679676262986,-1.61950016286829,0.105339691475919,0.22317731244898
"g__Novosphingobium4","T1d",3.21468283152942,0.274704654030328,0.10986021466476,2.50049260206339,0.0124020723273076,0.0369109295455584
"g__Sphingobium4","T1d",12.1949226573568,-0.520472215809903,0.156190828407994,-3.33228411114097,0.000861362718582601,0.00358901132742751
"g__Sphingomonas4","T1d",5.09435924671638,0.0121921058354602,0.0914365039310876,0.133339588799774,0.893924819783833,0.986240404143641
"g__Achromobacter4","T1d",3.94158322123095,0.0482924634307011,0.12471234339591,0.387230823475049,0.698585332880819,0.984153480464702
"g__Sutterella4","T1d",177.725139678888,-0.789639039378685,0.310382737346593,-2.54408169129885,0.0109565457009138,0.0334041027466883
"g__Burkholderia4","T1d",3.09223942003729,-0.0414454834643807,0.118891844111926,-0.348598205149912,0.727390975393343,0.984153480464702
"k__Bacteria_p__Proteobacteria_c__Betaproteobacteria_o__Burkholderiales_f__Comamonadaceae_g__4","T1d",15.2336570263489,-0.306373791625986,0.0967296380891282,-3.16732076826018,0.00153850514320358,0.00600978571563899
"g__Delftia4","T1d",2.05268524775757,0.170821583042367,0.138596688610801,1.23250840084685,0.217759230444113,0.418767750854063
"k__Bacteria_p__Proteobacteria_c__Betaproteobacteria_o__Burkholderiales_f__Oxalobacteraceae_g__4","T1d",3.02728936786789,-0.00595173861811478,0.118950112201479,-0.0500355864148631,0.960094029967637,0.986240404143641
"g__Oxalobacter4","T1d",2.18501884439139,-0.138121283077055,0.145059111385236,-0.952172405842502,0.341009552986687,0.581315725531027
"g__Ralstonia4","T1d",3.12342230922714,-0.0391700093010279,0.118366626575341,-0.330921058023868,0.740704115284388,0.984978876707962
"k__Bacteria_p__Proteobacteria_c__Betaproteobacteria_o__Rhodocyclales_f__Rhodocyclaceae_g__4","T1d",4.14135172995365,-0.00623256188946281,0.101909861961044,-0.0611575932842029,0.951233702136676,0.986240404143641
"g__Dechloromonas4","T1d",2.86080466760085,-0.295779413078097,0.167464455761959,-1.76622204235704,0.0773586044249659,0.175815010056741
"k__Bacteria_p__Proteobacteria_c__Deltaproteobacteria_o__Desulfovibrionales_f__Desulfovibrionaceae_g__4","T1d",1853.45684185205,0.619169854104113,0.368375874228713,1.68081000255649,0.0927998251521767,0.207142466857537
"g__Bilophila4","T1d",444.428257045648,-0.374542124267518,0.347458384180025,-1.07794815529177,0.281056893466902,0.516648701225924
"g__Desulfovibrio4","T1d",366.313983564255,-0.164558812837708,0.241629756239654,-0.681037035333077,0.495848056431997,0.794628295564098
"k__Bacteria_p__Proteobacteria_c__Epsilonproteobacteria_o__Campylobacterales_f__Helicobacteraceae_g__4","T1d",544.615400846519,-2.26554872486361,0.382452680046149,-5.92373604125414,3.14708463517012e-09,3.27821316163554e-08
"g__Flexispira4","T1d",56.0224346743442,-2.67526477696719,0.34125573917191,-7.83947189711441,4.52445200995157e-15,7.06945626554933e-14
"g__Helicobacter4","T1d",834.610672584826,-1.51436853380041,0.303450731560032,-4.99049228194339,6.02256070992257e-07,5.37728634814515e-06
"k__Bacteria_p__Proteobacteria_c__Gammaproteobacteria_o__Enterobacteriales_f__Enterobacteriaceae_g__4","T1d",362.109329722109,-2.23542897564516,0.287573410054951,-7.77342027282006,7.63947447090562e-15,1.06103812095911e-13
"g__Aquamonas4","T1d",2.21569702952674,-1.18337052895353,0.278923067095192,-4.24264131782857,2.20904348947578e-05,0.000125513834629305
"g__Enterobacter4","T1d",6.11381336707684,-0.283873441734388,0.134029378099507,-2.11799417231969,0.0341755612362592,0.0908924500964341
"g__Erwinia4","T1d",13.4787631963867,-0.0401794029178817,0.0573546886230191,-0.700542603970408,0.48358850836004,0.78504627980526
"g__Klebsiella4","T1d",13.2097072535928,0.180023168724122,0.190295516256325,0.946018972310595,0.344138909514368,0.581315725531027
"g__Pantoea4","T1d",2.04549911339777,-0.0284019056355645,0.14542085544388,-0.195308338332015,0.845151569727549,0.986240404143641
"g__Plesiomonas4","T1d",3.05377982206648,-0.0205180443539298,0.118879970717008,-0.172594628263939,0.862970074555913,0.986240404143641
"g__Proteus4","T1d",3.99420189328159,0.137385936422516,0.136788159009205,1.00437009619576,0.315200258256974,0.562857604030311
"g__Raoultella4","T1d",2.21330079432036,-1.23315655191071,0.284869004891191,-4.32885477443124,1.4988672714982e-05,9.86096889143553e-05
"g__Salmonella4","T1d",3.66943685756144,-0.877145864283604,0.228760300631966,-3.83434477861948,0.000125899445448552,0.000629497227242761
"g__Serratia4","T1d",14.7925447772137,-0.200729581183961,0.081038379004188,-2.47696935267655,0.0132503279195657,0.0376429770442207
"g__Trabulsiella4","T1d",3.03694231041352,-0.0112658208804806,0.118932861319525,-0.0947242062075167,0.924533890651811,0.986240404143641
"k__Bacteria_p__Proteobacteria_c__Gammaproteobacteria_o__Oceanospirillales_f__Endozoicimonaceae_g__4","T1d",3.03452575436926,-0.00993909786466978,0.11893339566377,-0.0835686041687402,0.93339942983479,0.986240404143641
"g__Aggregatibacter4","T1d",3.18376574612539,0.00326350671501547,0.115959578182253,0.0281434855677573,0.977547711328262,0.986240404143641
"g__Acinetobacter4","T1d",9.29102223005965,-0.0344749292473941,0.0688674550098501,-0.500598275955793,0.61665387603917,0.940021152498735
"k__Bacteria_p__Proteobacteria_c__Gammaproteobacteria_o__Pseudomonadales_f__Pseudomonadaceae_g__4","T1d",8.46560303445863,0.580143849497313,0.18601280366877,3.11883826303896,0.00181565597135509,0.00687748473998141
"g__Pseudomonas4","T1d",23.7489840112998,-0.100349770658058,0.07020981910209,-1.42928399391177,0.152922624560271,0.298677001094279
"k__Bacteria_p__Proteobacteria_c__Gammaproteobacteria_o__Xanthomonadales_f__Xanthomonadaceae_g__4","T1d",3.236580586344,0.215233130760655,0.110270784265637,1.95185997990337,0.0509548308041842,0.120176487745717
"g__Stenotrophomonas4","T1d",4.41077893097503,0.0936856739003973,0.0988200594448062,0.948043083830802,0.34310752138378,0.581315725531027
"g__Brachyspira4","T1d",2.14887415672436,0.105895689506836,0.137621955818769,0.769467988423933,0.441615541004607,0.726341350336524
"g__Anaeroplasma4","T1d",13.3903805748147,-1.60473977989238,0.280279335496872,-5.72550158593583,1.03128582400644e-08,9.91620984621573e-08
"g__Mycoplasma4","T1d",3.07815259135618,-0.664966047526424,0.219071157035445,-3.03538839400404,0.00240226112881851,0.00865219411519277
"k__Bacteria_p__Tenericutes_c__Mollicutes_o__RF39_f___g__4","T1d",59.260252473447,-0.379859748314318,0.181544255767103,-2.09238098285868,0.0364044485840791,0.0948032515210393
"k__Bacteria_p__TM7_c__TM7-3_o__CW040_f__F16_g__4","T1d",6.56047760770537,-0.0241978677232176,0.151969522034589,-0.15922842553726,0.873488909214186,0.986240404143641
