"","OTU_id","Kingdom","Phylum","Class","Order","Family","Genus","Species","Phenotype","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"1570","175575","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__[Ruminococcus]","s__gnavus","NASH",9.11533114204524,-1.23720798174216,0.23825785019221,-5.19272704233699,2.07235908854976e-07,1.47317700425168e-06
"1571","263687","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Lachnospiraceae","g__","s__","NASH",10.9776116511538,0.16883205441016,0.230429615078226,0.732683836462795,0.463751284587314,0.575817076334411
"1572","193233","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__Bacteroidaceae","g__Bacteroides","s__","NASH",0.869429162874239,-2.7844999617702,0.687300723286862,-4.05135607664423,5.09216446822567e-05,0.000219097076461815
"1573","185995","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__","s__","NASH",0.830505087600106,1.09028382230095,0.703185760899907,1.55049189407028,0.121023497573688,0.19787341853298
"1574","266411","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","NASH",9.32386812777491,0.609211040594645,0.268065409818443,2.27262085401938,0.0230490378297312,0.0483608270278182
"1575","209030","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__S24-7","g__","s__","NASH",74.0041175210898,0.173469518634385,0.37343930513772,0.464518641310163,0.642276207014549,0.7254726068869
"1576","646499","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","NASH",1.01486888116521,1.70203707152956,0.755238370386491,2.25364221187351,0.0242186855221115,0.0501234820615852
"1577","196746","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__","s__","NASH",0.866645073858666,-0.0717626658092411,0.555069472030291,-0.129285917214566,0.897131414344952,0.92689406790142
"1578","175377","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Ruminococcaceae","g__Oscillospira","s__","NASH",0.154768728676871,-0.166865389540473,0.820765571725928,-0.203304567453511,0.838896985766454,0.879228571620611
"1579","175375","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__Rikenellaceae","g__","s__","NASH",1.43872137639755,-0.227176055410036,0.451043758594249,-0.503667440423223,0.614495092224631,0.706291371379453
"1580","271866","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","NASH",2.00664345993048,1.76163495869682,0.75598008292621,2.3302663634708,0.0197920773854188,0.0432910321406819
"1581","4336943","k__Bacteria","p__Bacteroidetes","c__Bacteroidia","o__Bacteroidales","f__Rikenellaceae","g__","s__","NASH",65.4227138613285,0.778736420153719,0.398899240378932,1.95221334443746,0.0509128805163051,0.0927493700770571
"1582","4336940","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__","g__","s__","NASH",0.291552336288025,-0.517508311831904,0.834320305869697,-0.620275340526985,0.53507652704177,0.638576731177587
"1583","322560","k__Bacteria","p__Firmicutes","c__Clostridia","o__Clostridiales","f__Clostridiaceae","g__SMB53","s__","NASH",1.99124369686459,0.278588959245673,0.44700218587824,0.623238471861878,0.533127823715851,0.637414253583485
